fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220920 012642	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	714	TRUE	999983	0.0111323606028195	0.399958693071136	3448	580	0.0213557196388767	25578000	87
20220920 012707	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	118	TRUE	999983	0.0592375495233137	0.239753004800964	2605	1024	0.0282899425396937	25366000	88
20220920 012746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	193	TRUE	999983	0.0593145981528646	0.286241604308236	1002	988	0.0125274635370007	25134000	89
20220920 012821	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	199	TRUE	999983	0.0528653858579793	0.360857119965577	3641	101	0.0213039660044951	25208000	90
20220920 012916	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	326	TRUE	999983	0.0210718537045775	0.245668224692599	3324	917	0.0250784249032415	26008000	91
20220920 013257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1567	TRUE	999983	0.00487327106652789	0.151403771706567	2186	1014	0.0257262285328971	25514000	92
20220920 013411	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	570	TRUE	999983	0.0209935018036921	0.257063001631189	4000	793	0.0269586025235427	25794000	93
20220920 014907	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5450	TRUE	999983	0.00127798535588502	0.399576253472424	3955	105	0.038826208411239	23762000	94
20220920 015034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	550	TRUE	999983	0.0168956375330683	0.33405772246157	4000	300	0.0252081245838981	25418000	95
20220920 015241	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	770	TRUE	999983	0.0102626302582147	0.253707555698481	1973	892	0.0255834016225411	26030000	96
20220920 015345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	376	TRUE	999983	0.0182503373912911	0.259086259279999	2915	849	0.0230987893110627	25908000	97
20220920 020732	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3996	TRUE	999983	0.00101099340533935	0.224989606264795	1958	544	0.0257456444166429	25646000	98
20220920 020825	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	235	TRUE	999983	0.0271216978900609	0.24923752053209	1975	1020	0.0215564479777216	25256000	99
20220920 020853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	173	TRUE	999983	0.0599307996494746	0.263336144252739	2958	829	0.0253869717476506	25770000	100
20220920 022048	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	3067	TRUE	999983	0.00180132677300913	0.369963929536252	1068	924	0.0251834628827271	26326000	101
20220920 022124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	192	TRUE	999983	0.0599699123184769	0.255576506735743	3339	896	0.0189442788163288	25396000	102
20220920 022341	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	674	TRUE	999983	0.00828238201597356	0.399384320428343	2448	100	0.0255595854504043	25492000	103
20220920 022422	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	156	TRUE	999983	0.0540993058452239	0.393369645842803	1002	160	0.0210200632188091	25460000	104
20220920 022851	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	2457	TRUE	999983	0.00475744048345109	0.150108279189186	3033	100	0.0216722655815554	25554000	105
20220920 024639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5161	TRUE	999983	0.00108703667859668	0.348362827847348	1573	843	0.0259623154529494	26002000	106
20220920 024713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	999983	0.0599516770447798	0.399676525068332	1978	102	0.0340877371794128	2.4e+07	107
20220920 024737	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	57	TRUE	999983	0.0585352420794154	0.286564111698918	1000	1002	0.0256353364233483	25202000	108
20220920 025056	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1495	TRUE	999983	0.00574968749448377	0.2430264094871	3973	100	0.0224919025372896	25428000	109
20220920 025405	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1939	TRUE	999983	0.0122469464765038	0.150097351197557	2733	937	0.0125226233631672	24270000	110
20220920 031427	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5067	TRUE	999983	0.00102077187124379	0.38195439315013	1067	696	0.0245687940989297	26050000	111
20220920 031557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	367	TRUE	999983	0.0126019937853668	0.352855796870179	2131	887	0.0271027416005854	25622000	112
20220920 033142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	5648	TRUE	999983	0.00118490946418114	0.346173413157507	2973	101	0.0195968442534561	25460000	113
20220920 033227	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	260	TRUE	999983	0.0312520350139169	0.231627696962533	3427	856	0.0290842518509739	25088000	114
20220920 033307	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	142	TRUE	999983	0.0422521270433798	0.382717354519654	1000	422	0.0256418422293226	25448000	115
20220920 033530	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1211	TRUE	999983	0.0111592673264908	0.237950911515568	4000	1023	0.0240328884238922	25748000	116
20220920 033904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	853	TRUE	999983	0.00599867325294387	0.350817041380514	1000	911	0.0255773472148221	26102000	117
20220920 035550	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	4124	TRUE	999983	0.00115798536173623	0.325058153044204	1000	592	0.0277235931727567	26206000	118
20220920 041057	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9982	TRUE	999983	0.00118671147425321	0.250663060339875	2669	962	0.0255294727883471	25854000	119
20220920 041222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	345	TRUE	999983	0.0224084535437878	0.365054322139229	1000	893	0.0194858952053241	25494000	120
