fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	ganancia	iteracion
20220925 055209	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	575	TRUE	762101	0.0174546810005117	0.237162803188357	1039	600	0.0358122877208773	28096000	105
20220925 061853	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1652	TRUE	762101	0.0100040570138977	0.412674004228261	1334	335	0.0237632817767643	28594000	106
20220925 062658	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	693	TRUE	762101	0.0184612426339407	0.558983153073315	1700	405	0.0324337588539819	27852000	107
20220925 064001	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	578	TRUE	762101	0.0165344096456927	0.397889950357276	1104	1013	0.0438546365051547	28288000	108
20220925 065308	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	642	TRUE	762101	0.0167263714437076	0.404535051477945	838	902	0.0233581782546195	28068000	109
20220925 065903	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	714	TRUE	762101	0.0317210985800962	0.781037448186109	2761	39	0.0293778182433488	27774000	110
20220925 070611	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	700	TRUE	762101	0.0189201311855317	0.999796229142019	2124	195	0.03607146302728	27846000	111
20220925 072912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1323	TRUE	762101	0.0112538872168623	0.415683683266712	1090	964	0.0197742843026541	28436000	112
20220925 073716	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	641	TRUE	762101	0.0207403676354111	0.842415225300919	1253	366	0.0333458203659851	28500000	113
20220925 074426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	690	TRUE	762101	0.0221819012510511	0.740858464236909	1792	180	0.0303552919464337	28184000	114
20220925 074833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	127	TRUE	762101	0.0237973582138203	0.831029975282106	84	155	0.0346342700180616	27008000	115
20220925 075553	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	868	TRUE	762101	0.0202091497730761	0.755162397011673	2801	629	0.0299521630460062	27624000	116
20220925 080410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	717	TRUE	762101	0.0183781866844416	0.858840707643285	1516	321	0.0315291053991239	28266000	117
20220925 080643	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	128	TRUE	762101	0.0461341963967784	0.797368367162811	1265	415	0.0354357473017932	27768000	118
20220925 081236	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	873	TRUE	762101	0.0207719898579169	0.84789114356653	6714	267	0.0327131986372104	26142000	119
20220925 081814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	183	TRUE	762101	0.0436015544111003	0.906293228256804	292	341	0.0254107307877252	27458000	120
